Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (å¡C),Temp Flag,Dew Point Temp (å¡C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-07-31 15:00,2019,7,31,15:00,22.9,,13.9,,57,,13,,14,,,,,,26,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-07-31 16:00,2019,7,31,16:00,23.1,,14.1,,57,,13,,16,,,,,,27,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-07-31 17:00,2019,7,31,17:00,22.7,,14.9,,62,,12,,15,,,,,,27,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-07-31 18:00,2019,7,31,18:00,21.4,,14.1,,63,,12,,15,,,,,,25,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-07-31 19:00,2019,7,31,19:00,20.5,,14.5,,69,,12,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-07-31 20:00,2019,7,31,20:00,19.7,,16.1,,80,,10,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-07-31 21:00,2019,7,31,21:00,18.8,,16.4,,86,,10,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-07-31 22:00,2019,7,31,22:00,15.8,,15.8,,100,,35,,20,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-07-31 23:00,2019,7,31,23:00,14.9,,14.9,,100,,2,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 0:00,2019,8,1,0:00,14.7,,14.7,,100,,27,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 1:00,2019,8,1,1:00,14.4,,14.4,,100,,8,,26,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 2:00,2019,8,1,2:00,14.6,,14.6,,100,,12,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 3:00,2019,8,1,3:00,14.7,,14.7,,100,,12,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 4:00,2019,8,1,4:00,14.6,,14.6,,100,,12,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 5:00,2019,8,1,5:00,14.1,,14.1,,100,,31,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 6:00,2019,8,1,6:00,14.4,,14.4,,100,,34,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 7:00,2019,8,1,7:00,15.9,,15.9,,100,,1,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 8:00,2019,8,1,8:00,16.8,,16.7,,100,,31,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 9:00,2019,8,1,9:00,18.5,,17,,91,,24,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 10:00,2019,8,1,10:00,19.4,,16.9,,86,,25,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 11:00,2019,8,1,11:00,20.8,,16.1,,74,,14,,9,,,,,,25,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 12:00,2019,8,1,12:00,20.8,,16,,74,,13,,7,,,,,,25,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 13:00,2019,8,1,13:00,21.7,,16.7,,73,,7,,2,,,,,,27,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 14:00,2019,8,1,14:00,22.6,,17.9,,75,,4,,3,,,,,,29,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 15:00,2019,8,1,15:00,23,,17.2,,70,,8,,9,,,,,,28,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 16:00,2019,8,1,16:00,22.8,,17,,70,,11,,12,,,,,,28,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 17:00,2019,8,1,17:00,22.9,,16.3,,67,,10,,17,,,,,,28,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 18:00,2019,8,1,18:00,22.5,,16.6,,69,,10,,12,,,,,,28,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 19:00,2019,8,1,19:00,21.7,,17.3,,76,,11,,14,,,,,,27,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 20:00,2019,8,1,20:00,21.1,,17.9,,82,,9,,10,,,,,,27,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 21:00,2019,8,1,21:00,19.8,,19.6,,99,,8,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 22:00,2019,8,1,22:00,19.1,,19.1,,100,,10,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-01 23:00,2019,8,1,23:00,18.8,,18.7,,100,,12,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 0:00,2019,8,2,0:00,18.1,,18.1,,100,,16,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 1:00,2019,8,2,1:00,17.2,,17.1,,100,,18,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 2:00,2019,8,2,2:00,15.9,,15.9,,100,,32,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 3:00,2019,8,2,3:00,15.8,,15.8,,100,,33,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 4:00,2019,8,2,4:00,16.8,,16.7,,100,,7,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 5:00,2019,8,2,5:00,16.4,,16.4,,100,,8,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 6:00,2019,8,2,6:00,16.7,,16.7,,100,,4,,1,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 7:00,2019,8,2,7:00,18.8,,18.8,,100,,3,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 8:00,2019,8,2,8:00,20.6,,20.6,,100,,29,,2,,,,,,29,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 9:00,2019,8,2,9:00,20,,20,,100,,24,,7,,,,,,28,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 10:00,2019,8,2,10:00,22,,21.3,,96,,17,,4,,,,,,31,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 11:00,2019,8,2,11:00,22.5,,22.1,,97,,17,,10,,,,,,32,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 12:00,2019,8,2,12:00,24.1,,21.3,,85,,16,,14,,,,,,33,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 13:00,2019,8,2,13:00,25.4,,20.7,,75,,16,,16,,,,,,34,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 14:00,2019,8,2,14:00,26.3,,19.6,,67,,17,,13,,,,,,34,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 15:00,2019,8,2,15:00,26.2,,19.7,,68,,16,,14,,,,,,34,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 16:00,2019,8,2,16:00,27.3,,18.8,,60,,16,,11,,,,,,34,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 17:00,2019,8,2,17:00,27.2,,18.2,,58,,12,,7,,,,,,33,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 18:00,2019,8,2,18:00,25.8,,17.3,,60,,13,,6,,,,,,31,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 19:00,2019,8,2,19:00,20.2,,20.2,,100,,33,,25,,,,,,28,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 20:00,2019,8,2,20:00,19.8,,19.8,,100,,2,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 21:00,2019,8,2,21:00,18,,18,,100,,33,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 22:00,2019,8,2,22:00,17.7,,17.7,,100,,34,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-02 23:00,2019,8,2,23:00,17.5,,17.5,,100,,36,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 0:00,2019,8,3,0:00,16.8,,16.8,,100,,29,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 1:00,2019,8,3,1:00,16.2,,16.1,,100,,28,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 2:00,2019,8,3,2:00,15,,15,,100,,29,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 3:00,2019,8,3,3:00,14.2,,14.2,,100,,27,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 4:00,2019,8,3,4:00,14.1,,14.1,,100,,33,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 5:00,2019,8,3,5:00,14.6,,14.6,,100,,28,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 6:00,2019,8,3,6:00,13.8,,13.8,,100,,30,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 7:00,2019,8,3,7:00,14.8,,14.8,,100,,31,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 8:00,2019,8,3,8:00,15,,15,,100,,32,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 9:00,2019,8,3,9:00,16.9,,15.1,,89,,32,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 10:00,2019,8,3,10:00,18.5,,12.5,,68,,30,,18,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 11:00,2019,8,3,11:00,18.5,,12,,66,,29,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 12:00,2019,8,3,12:00,20.2,,11.2,,56,,28,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 13:00,2019,8,3,13:00,19.6,,9.6,,52,,28,,23,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 14:00,2019,8,3,14:00,17.9,,11.6,,66,,31,,18,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 15:00,2019,8,3,15:00,18.8,,10.8,,60,,31,,24,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 16:00,2019,8,3,16:00,19.3,,9.8,,54,,29,,20,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 17:00,2019,8,3,17:00,19.1,,10,,56,,30,,17,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 18:00,2019,8,3,18:00,18.8,,10.2,,57,,31,,18,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 19:00,2019,8,3,19:00,18.3,,10.2,,59,,29,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 20:00,2019,8,3,20:00,17.4,,10.9,,65,,28,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 21:00,2019,8,3,21:00,16.2,,11.2,,72,,26,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 22:00,2019,8,3,22:00,14.8,,12,,83,,23,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-03 23:00,2019,8,3,23:00,13.7,,13.6,,100,,23,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 0:00,2019,8,4,0:00,13,,13,,100,,24,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 1:00,2019,8,4,1:00,12.3,,12.3,,100,,22,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 2:00,2019,8,4,2:00,12,,12,,100,,22,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 3:00,2019,8,4,3:00,11.6,,11.6,,100,,23,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 4:00,2019,8,4,4:00,11.2,,11.2,,100,,24,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 5:00,2019,8,4,5:00,10.6,,10.6,,100,,23,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 6:00,2019,8,4,6:00,11.3,,11.3,,100,,22,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 7:00,2019,8,4,7:00,13.5,,12.3,,93,,24,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 8:00,2019,8,4,8:00,15.4,,11.2,,76,,26,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 9:00,2019,8,4,9:00,17.7,,11.7,,68,,26,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 10:00,2019,8,4,10:00,19.2,,11.8,,63,,25,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 11:00,2019,8,4,11:00,20.8,,12.4,,59,,27,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 12:00,2019,8,4,12:00,21.3,,11.7,,54,,28,,19,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 13:00,2019,8,4,13:00,22.2,,11.4,,50,,26,,19,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 14:00,2019,8,4,14:00,21.9,,12.1,,54,,30,,16,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 15:00,2019,8,4,15:00,22.3,,11.2,,50,,28,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 16:00,2019,8,4,16:00,23.7,,12.4,,49,,25,,17,,,,,,26,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 17:00,2019,8,4,17:00,22.5,,11.4,,49,,31,,15,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 18:00,2019,8,4,18:00,23.1,,12,,50,,29,,14,,,,,,25,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 19:00,2019,8,4,19:00,22.3,,11.5,,51,,30,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 20:00,2019,8,4,20:00,21.4,,12.1,,55,,28,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 21:00,2019,8,4,21:00,19.5,,13.2,,67,,23,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 22:00,2019,8,4,22:00,18.4,,13.9,,75,,23,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-04 23:00,2019,8,4,23:00,17.7,,14.8,,83,,22,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 0:00,2019,8,5,0:00,16.6,,15.9,,96,,23,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 1:00,2019,8,5,1:00,15.9,,15.8,,100,,23,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 2:00,2019,8,5,2:00,15.8,,15.4,,97,,22,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 3:00,2019,8,5,3:00,14.9,,14.7,,99,,21,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 4:00,2019,8,5,4:00,14.5,,14.3,,99,,23,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 5:00,2019,8,5,5:00,14.2,,14,,99,,22,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 6:00,2019,8,5,6:00,14.3,,13.8,,96,,22,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 7:00,2019,8,5,7:00,15.2,,14.2,,94,,23,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 8:00,2019,8,5,8:00,17.1,,13.5,,80,,24,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 9:00,2019,8,5,9:00,19.1,,14,,72,,25,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 10:00,2019,8,5,10:00,20.4,,14.4,,69,,26,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 11:00,2019,8,5,11:00,22.7,,14.5,,60,,24,,11,,,,,,26,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 12:00,2019,8,5,12:00,23.7,,15.6,,60,,28,,15,,,,,,28,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 13:00,2019,8,5,13:00,25.1,,13,,47,,26,,17,,,,,,28,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 14:00,2019,8,5,14:00,25.9,,13.3,,46,,27,,14,,,,,,29,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 15:00,2019,8,5,15:00,26.1,,12.5,,43,,26,,20,,,,,,29,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 16:00,2019,8,5,16:00,25.7,,13.1,,46,,27,,18,,,,,,29,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 17:00,2019,8,5,17:00,25.2,,14.2,,51,,29,,11,,,,,,29,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 18:00,2019,8,5,18:00,25.4,,13,,46,,29,,16,,,,,,28,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 19:00,2019,8,5,19:00,24,,14.4,,55,,30,,12,,,,,,28,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 20:00,2019,8,5,20:00,16.6,,16.6,,100,,34,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 21:00,2019,8,5,21:00,16.8,,16.8,,100,,23,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 22:00,2019,8,5,22:00,17,,17,,100,,28,,3,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-05 23:00,2019,8,5,23:00,16.5,,16.5,,100,,32,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 0:00,2019,8,6,0:00,16.3,,16.3,,100,,32,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 1:00,2019,8,6,1:00,16,,16,,100,,30,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 2:00,2019,8,6,2:00,16.1,,16,,100,,30,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 3:00,2019,8,6,3:00,16,,15.9,,100,,34,,12,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 4:00,2019,8,6,4:00,15.6,,15.6,,100,,2,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 5:00,2019,8,6,5:00,14.5,,14.5,,100,,36,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 6:00,2019,8,6,6:00,13.7,,13.7,,100,,4,,14,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 7:00,2019,8,6,7:00,13,,12.9,,100,,5,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 8:00,2019,8,6,8:00,12.5,,12.5,,100,,36,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 9:00,2019,8,6,9:00,13.5,,13.1,,97,,2,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 10:00,2019,8,6,10:00,14.4,,11.3,,82,,5,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 11:00,2019,8,6,11:00,15.6,,9.1,,65,,3,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 12:00,2019,8,6,12:00,16.4,,9.2,,63,,3,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 13:00,2019,8,6,13:00,15.8,,10.1,,69,,32,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 14:00,2019,8,6,14:00,16.3,,10.4,,68,,35,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 15:00,2019,8,6,15:00,17.7,,8.9,,57,,32,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 16:00,2019,8,6,16:00,17.8,,8.7,,55,,26,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 17:00,2019,8,6,17:00,17,,9,,59,,27,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 18:00,2019,8,6,18:00,17.2,,9.3,,60,,26,,13,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 19:00,2019,8,6,19:00,16.3,,9.6,,65,,26,,11,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 20:00,2019,8,6,20:00,15.1,,10.6,,74,,24,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 21:00,2019,8,6,21:00,14.6,,12.1,,85,,25,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 22:00,2019,8,6,22:00,13.9,,13.9,,100,,22,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-06 23:00,2019,8,6,23:00,13.2,,13.1,,100,,24,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 0:00,2019,8,7,0:00,12.9,,12.9,,100,,23,,3,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 1:00,2019,8,7,1:00,11.8,,11.8,,100,,18,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 2:00,2019,8,7,2:00,10.6,,10.6,,100,,15,,2,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 3:00,2019,8,7,3:00,10.2,,10.2,,100,,17,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 4:00,2019,8,7,4:00,9.7,,9.7,,100,,18,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 5:00,2019,8,7,5:00,9.4,,9.4,,100,,18,,5,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 6:00,2019,8,7,6:00,9.7,,9.7,,100,,17,,4,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 7:00,2019,8,7,7:00,11.9,,11.9,,100,,17,,6,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 8:00,2019,8,7,8:00,14.6,,13.9,,96,,16,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 9:00,2019,8,7,9:00,16.3,,13.4,,83,,18,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 10:00,2019,8,7,10:00,17.7,,12.9,,74,,22,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 11:00,2019,8,7,11:00,19.1,,12.1,,64,,18,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 12:00,2019,8,7,12:00,19.6,,11.8,,60,,23,,10,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 13:00,2019,8,7,13:00,20.6,,10.7,,53,,19,,9,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 14:00,2019,8,7,14:00,21.5,,11,,51,,21,,7,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 15:00,2019,8,7,15:00,20.9,,11.4,,55,,14,,8,,,,,,,,,,
-113.54,53.49,EDMONTON SOUTH CAMPUS,3012220,2019-08-07 16:00,2019,8,7,16:00,21.2,,12,,56,,17,,5,,,,,,,,,,
